WEEK,REGION,COUNTRY,ADMIN1,EVENT_TYPE,SUB_EVENT_TYPE,EVENTS,FATALITIES,POPULATION_EXPOSURE,DISORDER_TYPE,ID,CENTROID_LATITUDE,CENTROID_LONGITUDE,YEAR,PWD_POPULATION,PWD_DENSITY,PWD_AREA_KM2,PWD_G,PWD_D10
2023-08-12,Eastern Africa,Kenya,Garissa,Strategic developments,Change to group/activity,1,0,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2025-08-16,Eastern Africa,Kenya,Garissa,Strategic developments,Change to group/activity,1,0,,Strategic developments,1541,-0.519,40.3211,2025,1697638.2557960076,38.57718891260367,49106.64308519725,409.18578991114293,40637.8351712243
2026-04-18,Eastern Africa,Kenya,Garissa,Strategic developments,Change to group/activity,1,0,,Strategic developments,1541,-0.519,40.3211,2026,1734986.29742352,39.42588706868096,50186.98923307159,418.1878772891881,41531.86754499124
2011-12-31,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2011,750420.6,17.06,44043.9,184.48,18370.96
2012-04-28,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2012,819419.2,18.62,44043.9,203.36,19959.62
2012-06-16,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2012,819419.2,18.62,44043.9,203.36,19959.62
2013-01-12,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,2,,Strategic developments,1541,-0.519,40.3211,2013,888417.8,20.18,44043.9,222.24,21548.28
2013-02-16,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,1541,-0.519,40.3211,2013,888417.8,20.18,44043.9,222.24,21548.28
2014-05-03,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2014,957416.4,21.740000000000002,44043.9,241.12,23136.94
2018-02-24,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2018,1324136.2,30.080000000000002,44043.9,324.2,31759.159999999996
2018-03-03,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2018,1324136.2,30.080000000000002,44043.9,324.2,31759.159999999996
2018-04-07,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2018,1324136.2,30.080000000000002,44043.9,324.2,31759.159999999996
2020-09-12,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,3,,Strategic developments,1541,-0.519,40.3211,2020,1522617.0,34.6,44043.9,367.0,36448.2
2021-09-25,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,15,,Strategic developments,1541,-0.519,40.3211,2021,1556114.574,35.361200000000004,45012.8658,375.074,37250.060399999995
2022-07-23,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2022,1590349.094628,36.1391464,46003.1488476,383.325628,38069.5617288
2023-01-07,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-04-01,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-09-30,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,4,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-10-07,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2024-09-21,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2024-10-19,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2026-05-23,Eastern Africa,Kenya,Garissa,Strategic developments,Disrupted weapons use,1,0,,Strategic developments,1541,-0.519,40.3211,2026,1734986.29742352,39.42588706868096,50186.98923307159,418.1878772891881,41531.86754499124
2010-04-10,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2010,681422.0,15.5,44043.9,165.6,16782.3
2012-09-29,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2012,819419.2,18.62,44043.9,203.36,19959.62
2013-06-08,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2013,888417.8,20.18,44043.9,222.24,21548.28
2019-08-03,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2019,1423376.6,32.34,44043.9,345.6,34103.67999999999
2019-08-31,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2019,1423376.6,32.34,44043.9,345.6,34103.67999999999
2020-06-20,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2020,1522617.0,34.6,44043.9,367.0,36448.2
2020-07-18,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2020,1522617.0,34.6,44043.9,367.0,36448.2
2022-10-15,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2022,1590349.094628,36.1391464,46003.1488476,383.325628,38069.5617288
2023-07-15,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-10-07,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-10-28,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2024-04-13,Eastern Africa,Kenya,Garissa,Strategic developments,Looting/property destruction,1,0,,Strategic developments,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2015-05-16,Eastern Africa,Kenya,Garissa,Strategic developments,Non-violent transfer of territory,2,0,,Strategic developments,1541,-0.519,40.3211,2015,1026415.0,23.3,44043.9,260.0,24725.6
2015-11-21,Eastern Africa,Kenya,Garissa,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,1541,-0.519,40.3211,2015,1026415.0,23.3,44043.9,260.0,24725.6
2023-07-08,Eastern Africa,Kenya,Garissa,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2025-03-08,Eastern Africa,Kenya,Garissa,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,1541,-0.519,40.3211,2025,1697638.2557960076,38.57718891260367,49106.64308519725,409.18578991114293,40637.8351712243
2026-06-06,Eastern Africa,Kenya,Garissa,Strategic developments,Non-violent transfer of territory,1,0,,Strategic developments,1541,-0.519,40.3211,2026,1734986.29742352,39.42588706868096,50186.98923307159,418.1878772891881,41531.86754499124
2022-07-16,Eastern Africa,Kenya,Garissa,Strategic developments,Other,1,0,,Strategic developments,1541,-0.519,40.3211,2022,1590349.094628,36.1391464,46003.1488476,383.325628,38069.5617288
2022-11-12,Eastern Africa,Kenya,Garissa,Strategic developments,Other,1,0,,Strategic developments,1541,-0.519,40.3211,2022,1590349.094628,36.1391464,46003.1488476,383.325628,38069.5617288
2022-12-10,Eastern Africa,Kenya,Garissa,Strategic developments,Other,1,0,,Strategic developments,1541,-0.519,40.3211,2022,1590349.094628,36.1391464,46003.1488476,383.325628,38069.5617288
2023-08-26,Eastern Africa,Kenya,Garissa,Strategic developments,Other,1,0,,Strategic developments,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2024-08-17,Eastern Africa,Kenya,Garissa,Strategic developments,Other,1,0,,Strategic developments,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2025-03-22,Eastern Africa,Kenya,Garissa,Strategic developments,Other,1,0,,Strategic developments,1541,-0.519,40.3211,2025,1697638.2557960076,38.57718891260367,49106.64308519725,409.18578991114293,40637.8351712243
2025-05-10,Eastern Africa,Kenya,Garissa,Strategic developments,Other,1,0,,Strategic developments,1541,-0.519,40.3211,2025,1697638.2557960076,38.57718891260367,49106.64308519725,409.18578991114293,40637.8351712243
2026-01-24,Eastern Africa,Kenya,Garissa,Strategic developments,Other,1,0,,Strategic developments,1541,-0.519,40.3211,2026,1734986.29742352,39.42588706868096,50186.98923307159,418.1878772891881,41531.86754499124
2011-10-08,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,1541,-0.519,40.3211,2011,750420.6,17.06,44043.9,184.48,18370.96
2013-06-29,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,1541,-0.519,40.3211,2013,888417.8,20.18,44043.9,222.24,21548.28
2015-04-25,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,83693.0,Political violence,1541,-0.519,40.3211,2015,1026415.0,23.3,44043.9,260.0,24725.6
2015-10-10,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,2,0,74711.0,Political violence,1541,-0.519,40.3211,2015,1026415.0,23.3,44043.9,260.0,24725.6
2015-11-14,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,63878.0,Political violence,1541,-0.519,40.3211,2015,1026415.0,23.3,44043.9,260.0,24725.6
2017-02-25,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,50630.0,Political violence,1541,-0.519,40.3211,2017,1224895.8,27.82,44043.9,302.8,29414.64
2019-12-21,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,11955.0,Political violence,1541,-0.519,40.3211,2019,1423376.6,32.34,44043.9,345.6,34103.67999999999
2021-07-31,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,12409.0,Political violence,1541,-0.519,40.3211,2021,1556114.574,35.361200000000004,45012.8658,375.074,37250.060399999995
2021-12-04,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,92542.0,Political violence,1541,-0.519,40.3211,2021,1556114.574,35.361200000000004,45012.8658,375.074,37250.060399999995
2021-12-25,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,92542.0,Political violence,1541,-0.519,40.3211,2021,1556114.574,35.361200000000004,45012.8658,375.074,37250.060399999995
2023-09-09,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,,Political violence,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-09-16,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,18971.0,Political violence,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-09-23,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,2,0,20687.0,Political violence,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-09-30,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,6.0,Political violence,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-10-28,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,57354.0,Political violence,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2023-11-11,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,57354.0,Political violence,1541,-0.519,40.3211,2023,1625336.774709816,36.9342076208,47015.2181222472,391.758791816,38907.092086833596
2024-02-03,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,2,0,58282.0,Political violence,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2024-02-10,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,13111.0,Political violence,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2024-03-09,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,13111.0,Political violence,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2024-04-06,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,58282.0,Political violence,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2024-05-04,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,13111.0,Political violence,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2024-06-29,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,10148.0,Political violence,1541,-0.519,40.3211,2024,1661094.183753432,37.7467601884576,48049.55292093664,400.377485235952,39763.048112743934
2025-03-15,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,7.0,Political violence,1541,-0.519,40.3211,2025,1697638.2557960076,38.57718891260367,49106.64308519725,409.18578991114293,40637.8351712243
2025-04-12,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,70059.0,Political violence,1541,-0.519,40.3211,2025,1697638.2557960076,38.57718891260367,49106.64308519725,409.18578991114293,40637.8351712243
2025-05-03,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,54411.0,Political violence,1541,-0.519,40.3211,2025,1697638.2557960076,38.57718891260367,49106.64308519725,409.18578991114293,40637.8351712243
2026-02-07,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,1,0,10038.0,Political violence,1541,-0.519,40.3211,2026,1734986.29742352,39.42588706868096,50186.98923307159,418.1878772891881,41531.86754499124
2026-06-06,Eastern Africa,Kenya,Garissa,Violence against civilians,Abduction/forced disappearance,2,0,90259.0,Political violence,1541,-0.519,40.3211,2026,1734986.29742352,39.42588706868096,50186.98923307159,418.1878772891881,41531.86754499124
1997-09-20,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,3,,Political violence,1541,-0.519,40.3211,1997,292947.0,6.7,44043.9,52.5,7428.9
1997-10-25,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,3,,Political violence,1541,-0.519,40.3211,1997,292947.0,6.7,44043.9,52.5,7428.9
1999-01-16,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,1999,292947.0,6.7,44043.9,52.5,7428.9
1999-02-13,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,1999,292947.0,6.7,44043.9,52.5,7428.9
1999-06-19,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,5,,Political violence,1541,-0.519,40.3211,1999,292947.0,6.7,44043.9,52.5,7428.9
1999-10-16,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,1999,292947.0,6.7,44043.9,52.5,7428.9
1999-10-30,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,1999,292947.0,6.7,44043.9,52.5,7428.9
1999-11-13,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,6,,Political violence,1541,-0.519,40.3211,1999,292947.0,6.7,44043.9,52.5,7428.9
1999-11-20,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,6,,Political violence,1541,-0.519,40.3211,1999,292947.0,6.7,44043.9,52.5,7428.9
1999-12-18,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,1999,292947.0,6.7,44043.9,52.5,7428.9
2001-04-07,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,2,,Political violence,1541,-0.519,40.3211,2001,323499.2,7.38,44043.9,63.88,8435.16
2001-11-24,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,7,,Political violence,1541,-0.519,40.3211,2001,323499.2,7.38,44043.9,63.88,8435.16
2008-03-15,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,8,,Political violence,1541,-0.519,40.3211,2008,587136.4,13.34,44043.9,143.12,15053.46
2008-12-06,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,2008,587136.4,13.34,44043.9,143.12,15053.46
2010-10-02,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,2010,681422.0,15.5,44043.9,165.6,16782.3
2011-01-01,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,1,,Political violence,1541,-0.519,40.3211,2011,750420.6,17.06,44043.9,184.48,18370.96
2011-02-05,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,2011,750420.6,17.06,44043.9,184.48,18370.96
2011-02-12,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,2011,750420.6,17.06,44043.9,184.48,18370.96
2011-06-18,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,0,,Political violence,1541,-0.519,40.3211,2011,750420.6,17.06,44043.9,184.48,18370.96
2011-12-24,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,1,,Political violence,1541,-0.519,40.3211,2011,750420.6,17.06,44043.9,184.48,18370.96
2011-12-31,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,2,,Political violence,1541,-0.519,40.3211,2011,750420.6,17.06,44043.9,184.48,18370.96
2012-01-07,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,2,4,,Political violence,1541,-0.519,40.3211,2012,819419.2,18.62,44043.9,203.36,19959.62
2012-01-28,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,2,0,,Political violence,1541,-0.519,40.3211,2012,819419.2,18.62,44043.9,203.36,19959.62
2012-03-03,Eastern Africa,Kenya,Garissa,Violence against civilians,Attack,1,1,,Political violence,1541,-0.519,40.3211,2012,819419.2,18.62,44043.9,203.36,19959.62
